Age,Experience,Income,Family,CCAvg,Education,Mortgage,PersonalLoan,SecuritiesAccount,CDAccount,Online,CreditCard
32,7,82,2,2.5,1,221,0,0,0,1,1
51,27,24,3,0.4,1,0,0,0,0,1,1
46,22,71,2,1.7,1,0,0,0,0,1,1
41,17,80,1,0.3,1,0,0,0,0,0,0
62,36,109,4,1.7,3,0,0,0,0,1,0
54,28,140,1,2.9,1,0,0,0,0,1,0
52,27,39,4,0.2,2,0,0,1,0,1,0
51,25,39,1,1.2,2,98,0,0,0,1,0
24,-2,50,3,2.4,2,0,0,1,0,0,0
61,35,31,2,0.3,1,0,0,0,0,1,0
55,25,35,3,1,3,144,0,0,0,1,1
37,11,44,4,0.2,1,0,0,0,0,0,1
64,38,35,1,0.5,3,0,0,0,0,1,0
34,8,20,2,0.3,1,106,0,0,0,1,1
31,7,10,4,0.7,2,0,0,0,0,1,0
42,18,83,4,2,3,0,0,0,0,1,0
47,22,203,2,8.8,1,0,0,0,0,1,0
29,5,84,3,0.8,1,0,0,0,0,0,0
34,8,41,4,0.8,1,0,0,0,0,0,0
36,11,164,2,7.8,1,0,0,0,0,1,1
34,10,152,2,6.5,1,0,0,0,0,0,0
26,2,62,4,1.6,1,0,0,1,0,0,0
48,24,12,4,1,1,89,0,0,0,0,0
47,23,28,4,0.6,1,0,0,0,0,1,0
39,13,52,1,2,1,0,0,0,0,0,1
62,37,19,3,1.3,2,97,0,0,0,1,0
34,9,35,3,1.3,1,0,0,0,0,0,0
43,19,28,4,0.3,1,96,0,0,0,1,0
55,30,70,3,2,2,0,0,0,0,1,1
65,40,140,1,0.9,1,0,0,0,0,0,0
26,0,102,4,2.3,3,0,0,0,0,0,0
57,27,50,4,2,3,0,0,0,0,1,0
32,7,61,3,2.3,1,205,0,0,0,1,1
35,9,188,2,3.7,2,259,1,0,0,1,0
63,33,178,4,9,3,0,1,0,0,0,0
49,25,44,4,0.9,2,194,0,0,0,1,0
23,-1,12,4,1,1,0,0,1,0,0,1
30,6,69,4,3.4,1,188,0,0,0,0,1
43,19,132,1,5,1,0,0,0,0,0,0
39,14,128,2,3.9,1,196,0,0,0,1,0
31,6,44,4,0.8,1,122,0,0,0,1,0
65,39,44,1,0.5,3,0,0,0,0,1,1
34,8,34,2,2,3,0,0,1,0,1,0
37,12,132,2,3.9,1,0,0,0,0,0,0
62,38,158,2,2.1,1,0,0,0,0,0,1
33,9,83,1,0.1,1,0,0,0,0,1,0
48,22,28,1,1.4,3,75,0,0,0,1,0
33,9,131,3,2.2,3,0,1,1,0,0,0
45,19,31,3,0.5,2,0,0,0,0,1,1
44,19,40,4,0,2,0,0,0,0,1,0
37,11,71,2,1.8,1,127,0,1,0,0,0
31,5,42,2,2,3,0,0,0,0,1,0
56,31,35,3,0.1,2,114,0,0,0,0,0
30,4,81,2,0.2,1,0,0,0,0,1,0
61,35,91,2,2,1,0,0,0,0,1,0
32,7,129,4,5.2,2,0,1,0,0,0,1
51,27,75,1,2.7,1,0,0,0,0,0,0
26,1,54,4,0.6,2,230,0,0,0,0,0
31,5,43,1,1.5,1,0,0,0,0,0,0
43,18,94,4,1.1,2,0,0,0,0,0,0
57,32,84,4,1.3,3,0,0,0,0,0,1
42,18,34,1,2,2,0,0,1,0,0,0
48,23,15,4,0.8,1,0,0,0,0,1,0
46,21,99,2,3.8,3,194,0,0,0,1,0
33,7,15,1,0.4,2,82,0,1,1,1,1
45,21,83,4,2,3,0,0,0,0,1,0
31,6,83,4,1.8,3,0,0,0,0,1,0
42,18,143,1,1.7,1,0,0,1,0,1,0
56,30,81,4,2.6,3,0,0,0,0,1,0
63,39,39,1,1.9,2,0,0,0,0,0,0
42,18,158,2,0.4,2,277,1,0,0,0,1
50,24,62,1,1.4,3,0,0,0,0,0,0
31,6,64,2,0.1,1,0,0,0,0,1,1
65,40,29,1,1.5,2,0,0,0,0,0,0
60,34,64,3,2.5,1,0,0,0,0,1,0
34,10,21,4,0.7,2,0,0,0,0,1,0
62,32,142,2,2.8,3,0,1,0,0,0,1
56,30,64,3,2.5,1,0,0,0,0,0,0
51,25,40,4,1.8,1,0,0,1,0,0,1
44,19,61,3,2.7,2,0,0,0,0,0,0
41,16,44,1,0.3,3,0,0,0,0,0,0
43,16,78,3,2.67,2,161,0,0,0,1,1
25,0,25,2,0.9,3,0,0,0,0,0,0
40,16,125,2,1.9,1,0,0,0,0,0,1
53,29,63,2,1,3,0,0,0,0,1,0
54,30,54,1,1.6,3,185,0,0,0,1,0
36,12,92,2,0,1,184,0,0,0,0,0
26,2,119,2,0.6,1,381,0,0,0,1,1
35,11,40,1,2.4,2,0,0,0,0,1,0
29,4,41,1,1,1,0,0,0,0,0,0
35,11,81,2,0,1,0,0,0,0,1,1
28,4,101,3,2.5,1,270,0,0,0,0,0
48,24,25,4,0.5,2,0,0,0,0,0,0
46,20,55,1,1.5,2,0,0,1,0,0,0
31,7,43,1,2.1,3,166,0,0,0,0,1
40,16,98,2,1.8,2,98,0,0,0,1,0
27,1,112,4,2.3,3,402,0,0,0,1,1
32,2,69,4,4,3,102,0,0,0,1,0
67,43,79,4,1.7,2,215,0,0,1,1,1
24,-2,118,2,7.2,1,0,0,1,0,1,0
45,18,81,3,2.67,2,251,0,0,0,1,1
26,0,19,1,0.1,2,121,0,0,0,1,0
42,17,139,2,2.9,3,0,1,0,0,1,0
65,40,63,3,0.5,2,0,0,0,0,1,0
59,33,102,2,1.4,1,0,0,0,0,1,0
30,5,40,4,1.7,2,0,0,0,0,1,0
32,6,44,1,0.3,1,81,0,0,0,1,1
36,12,59,3,2,1,216,0,0,0,0,0
48,24,224,2,6.67,1,0,0,0,1,1,1
56,31,64,2,2.3,3,0,0,0,0,0,0
44,20,129,2,3.3,1,0,0,0,0,1,0
60,34,43,1,1.4,1,0,0,0,0,1,1
51,27,12,3,0.4,1,0,0,1,1,1,1
34,10,53,3,2.6,2,0,0,0,0,1,0
45,21,39,2,2.1,3,0,0,0,0,0,1
47,23,65,1,0,1,0,0,0,0,0,0
29,5,18,1,0.4,3,94,0,0,0,1,1
52,28,55,1,1.6,3,0,0,0,0,0,0
61,35,60,1,2.5,3,0,0,0,0,1,0
40,14,42,2,0.3,1,187,0,0,0,1,0
24,0,44,3,0.1,2,0,0,0,0,0,0
33,7,111,2,1.3,1,0,0,0,0,1,0
33,8,62,1,1,1,0,0,0,0,1,0
52,26,44,2,0.8,3,148,0,0,0,0,1
40,14,69,1,1.5,3,0,0,0,0,0,0
45,20,62,3,0.8,3,172,0,0,0,1,0
27,3,35,1,1.8,2,0,0,0,0,0,0
38,13,91,1,2.8,1,0,0,0,0,1,1
50,26,12,1,0.2,1,96,0,0,0,0,0
41,15,89,3,0.1,1,292,0,0,0,1,0
60,34,65,4,1.7,2,0,0,1,0,1,0
64,34,179,2,4.5,3,400,1,0,0,0,0
34,8,82,2,1.5,3,0,0,1,1,1,1
30,6,48,1,1.2,1,0,0,0,0,1,0
31,4,20,4,1.5,2,0,0,0,0,1,0
41,15,91,1,2.8,3,330,0,1,0,1,0
61,37,122,2,6,1,0,0,0,0,1,0
42,18,22,1,1.4,3,0,0,0,0,1,0
48,23,43,2,1.3,1,0,0,0,0,1,0
59,34,38,4,1.7,1,0,0,0,0,0,1
57,33,61,3,2.67,1,0,0,0,0,1,0
37,13,33,4,0.4,2,0,0,0,0,0,0
53,27,145,1,2.9,1,345,0,0,0,0,0
53,27,170,1,1,1,0,0,0,0,1,0
26,2,55,3,0.7,2,0,0,0,0,1,0
39,14,40,1,2.5,3,0,0,0,0,1,0
35,11,68,2,0,1,126,0,0,0,0,1
59,33,53,3,2.5,1,0,0,0,0,1,0
43,18,63,3,0.8,3,0,0,1,0,0,0
39,15,123,2,2.2,1,92,0,0,0,0,1
49,24,13,2,0,1,0,0,0,0,1,0
47,23,12,4,0.2,1,102,0,0,0,0,1
41,17,53,2,2.5,1,102,0,0,0,1,0
57,33,79,1,2.7,2,294,0,0,0,1,1
42,17,89,1,0.1,2,170,0,0,0,1,0
61,36,188,1,9.3,2,0,1,0,0,0,0
56,26,62,3,1.4,3,0,0,0,0,1,0
29,3,123,3,5.6,3,428,1,0,0,1,0
25,-1,40,3,2.4,2,0,0,0,0,1,0
32,8,119,4,5,3,0,1,0,0,1,0
37,12,123,4,3.1,2,253,1,0,1,1,1
31,5,23,1,0.4,2,0,0,0,0,1,1
38,14,62,1,1.5,3,255,0,0,0,1,0
40,14,69,3,2.1,1,106,0,0,0,1,0
61,36,124,2,3.9,1,0,0,1,0,0,1
50,26,52,4,0.1,3,0,0,0,0,0,0
32,7,134,2,3.1,1,0,0,0,0,0,0
62,36,58,1,0.8,2,0,0,0,0,0,0
62,37,45,3,0.5,2,200,0,0,0,1,1
40,15,75,4,1.1,2,0,0,0,0,1,0
59,34,23,4,0.4,2,78,0,0,0,0,0
43,19,123,3,1.3,1,0,1,0,0,1,0
62,37,48,3,2.2,1,0,0,0,0,0,0
48,22,145,1,0.3,1,140,0,0,0,1,0
29,5,31,1,1,3,0,0,0,0,0,0
58,32,38,3,2.2,3,0,0,0,0,1,0
43,18,78,4,1.9,3,0,0,0,0,0,0
39,15,94,2,1.9,1,0,0,0,0,1,0
33,7,84,1,2.9,3,0,0,0,0,1,0
40,15,22,1,0.6,3,0,0,0,0,1,0
28,3,78,4,0.2,1,0,0,0,0,1,1
38,11,75,3,2.33,2,0,0,0,0,1,0
65,40,71,3,2.2,1,0,0,0,0,0,1
35,11,24,1,0.5,3,0,0,0,0,1,1
29,5,112,2,4.33,1,0,0,0,0,1,1
61,35,53,1,2.8,2,167,0,0,0,1,0
46,21,41,1,0.5,3,0,0,0,0,0,0
50,23,25,1,0.5,2,0,0,0,0,1,0
60,33,42,4,2.5,2,194,0,0,0,1,0
54,27,51,3,1,2,113,0,1,1,1,1
43,18,19,2,0.3,2,0,0,0,0,1,0
38,14,90,2,0,1,258,0,1,1,1,1
46,22,89,4,1.4,2,0,0,0,0,1,0
64,39,22,3,0.5,1,0,0,1,1,1,1
24,0,119,1,1.5,1,0,0,0,0,1,0
39,13,93,4,3.6,3,0,1,0,0,1,0
34,8,18,4,0.3,1,0,0,0,0,0,0
65,40,32,1,1.1,3,120,0,0,0,1,0
38,14,182,3,2.6,3,0,1,0,1,1,1
62,36,19,2,0.2,3,0,0,0,0,1,1
59,35,85,1,3.4,3,0,1,0,1,0,1
49,25,90,4,1.4,2,0,0,1,0,1,0
57,32,59,2,3.7,1,134,0,0,0,1,0
64,38,84,1,2,1,0,0,0,0,0,0
47,22,95,2,3.9,2,0,1,0,0,0,0
30,6,13,3,0.9,3,0,0,0,0,1,0
42,18,88,4,0.8,1,0,0,0,0,1,1
53,28,34,2,0.6,3,0,0,0,0,1,1
50,24,11,4,0.6,3,0,0,0,0,0,1
62,38,80,4,1.7,2,0,0,0,0,0,0
34,10,41,1,1.33,1,0,0,0,0,0,1
47,21,90,2,0.8,3,0,0,0,0,0,0
62,37,93,3,3,3,0,1,0,1,1,1
61,35,81,4,1.9,2,0,0,0,0,0,0
59,34,60,2,2.8,1,0,0,0,0,1,0
47,21,39,3,0.6,2,0,0,0,0,1,1
65,39,22,3,0.7,2,0,0,0,0,0,0
56,32,32,2,0.8,1,79,0,1,0,1,0
56,32,28,1,1.2,3,0,0,0,0,1,0
31,7,35,2,1,2,0,0,0,0,0,1
61,31,154,3,7.5,3,351,1,0,1,1,1
42,18,189,2,7.6,1,0,0,0,0,1,0
44,19,40,4,1.9,3,84,0,0,0,0,0
47,21,88,2,1.7,2,0,0,0,0,1,0
30,6,124,2,0.6,1,0,0,0,0,1,0
62,38,23,2,0.3,3,0,0,0,0,0,0
56,32,23,4,0.7,1,0,0,0,0,1,1
25,-1,139,2,2,1,0,0,0,0,0,1
53,28,173,4,2.7,1,427,1,0,0,1,0
26,0,42,4,1.3,3,153,0,0,0,1,0
59,35,161,1,2.9,1,160,0,0,0,0,1
62,36,28,3,0.7,2,0,0,0,0,1,0
58,32,191,4,5.2,3,194,1,0,0,0,1
40,14,42,2,0.3,1,106,0,0,0,0,1
35,5,81,4,4,3,0,0,0,0,1,0
51,25,175,3,0.7,1,312,1,0,0,0,0
41,15,82,3,0.1,1,0,0,0,0,1,0
51,27,53,1,1.8,3,0,0,0,0,0,1
27,1,142,3,5.5,1,0,1,0,0,0,0
46,21,42,4,1.9,3,0,0,0,0,1,0
46,20,64,4,2.9,1,189,0,0,0,0,0
31,5,90,2,1.3,1,0,0,1,0,1,0
58,32,44,1,0.8,2,0,0,0,0,0,0
42,18,29,1,0.3,3,0,0,0,0,1,0
59,35,93,2,1.6,1,0,0,0,0,0,1
54,24,69,3,1.4,3,132,0,0,0,1,0
35,11,82,2,1.7,2,0,0,0,0,1,1
34,9,180,2,6.5,3,0,1,0,1,1,0
46,21,13,2,0.7,3,0,0,0,0,1,0
52,28,72,1,0,1,178,0,0,0,0,0
55,30,54,3,1.7,1,0,0,0,0,1,0
34,9,104,1,4.6,1,0,0,0,0,1,1
57,32,44,2,1.9,2,157,0,0,0,0,0
45,19,40,1,0.2,1,0,0,1,1,1,1
29,3,190,2,4.5,1,246,0,0,0,1,1
49,23,64,4,2.6,1,0,0,0,0,1,1
36,11,9,2,0.3,2,99,0,1,0,0,0
57,31,38,4,0.7,2,0,0,0,0,1,0
25,0,72,3,2.6,3,0,0,0,0,1,0
43,17,82,1,5.2,1,79,0,0,0,1,0
27,2,48,2,1.6,3,119,0,1,0,1,0
54,28,82,4,2.6,3,294,0,0,0,0,0
53,26,14,2,1,2,83,0,0,0,0,0
55,29,162,1,2.9,1,0,0,0,0,1,1
43,19,54,2,1.7,1,0,0,0,0,1,0
35,11,90,2,0,1,0,0,0,0,0,0
59,34,64,4,1.7,1,0,0,0,0,0,0
42,18,65,3,2.1,3,0,0,0,0,1,1
51,25,113,2,6.3,1,0,0,0,0,0,0
57,32,38,2,2.1,3,0,0,0,0,0,0
39,15,65,1,1.5,3,0,0,0,0,0,0
53,27,39,4,1.5,3,0,0,0,0,1,0
31,6,174,2,6.7,1,0,0,0,0,1,1
33,3,59,2,1.75,3,0,0,0,0,1,0
38,14,43,2,1.7,1,0,0,0,0,1,0
47,21,24,2,0.1,3,0,0,0,0,0,1
63,39,50,1,0,2,166,0,0,0,0,0
44,19,68,1,3.7,3,0,0,0,0,1,0
61,37,61,3,2,3,0,0,0,0,1,0
52,28,21,4,0.5,2,0,0,0,0,1,0
59,34,21,2,0.5,2,0,0,0,0,1,0
56,32,31,4,1.3,1,0,0,0,0,0,0
58,33,70,4,0.7,1,0,0,1,0,0,0
30,6,25,3,1,2,135,0,0,0,0,1
42,17,78,1,1,3,0,0,0,0,1,0
51,27,19,1,0.2,1,0,0,0,0,0,0
60,35,23,1,0.3,3,0,0,0,0,1,0
30,4,40,4,0.8,1,0,0,0,0,1,0
49,23,22,1,0.3,3,0,0,0,0,0,0
26,0,71,4,1.8,2,0,0,1,0,1,0
36,12,58,1,3.6,2,0,0,0,0,0,0
65,40,75,3,2.2,1,0,0,0,0,1,0
27,0,40,1,2,2,110,0,0,0,0,1
60,35,155,1,1.5,3,0,1,0,0,0,1
32,6,83,4,2.2,2,0,0,0,0,0,0
46,20,99,3,1.1,1,0,0,0,0,0,0
60,36,59,1,0,2,0,0,1,0,0,0
28,2,53,3,2.4,2,0,0,0,0,1,0
50,26,11,4,0.2,1,0,0,1,0,0,0
52,28,179,4,4.2,3,0,1,0,0,0,0
29,-1,71,2,1.75,3,0,0,0,0,0,0
30,4,85,4,2.1,3,0,0,0,0,1,0
42,18,49,3,2.1,3,0,0,1,0,1,0
32,6,122,2,1.3,1,0,0,0,0,1,1
40,15,171,2,3.3,1,0,0,0,0,1,0
49,24,138,2,2.2,2,0,1,0,0,1,0
53,23,8,4,0.4,3,0,0,1,0,1,0
42,17,59,4,0.4,1,0,0,0,0,1,0
38,14,49,3,2.8,1,0,0,0,0,0,0
60,34,92,2,2,1,0,0,0,0,0,0
27,3,75,4,0,1,0,0,0,0,0,0
61,35,60,1,2.8,2,0,0,0,0,1,1
27,2,41,2,1.7,2,0,0,0,0,1,0
45,21,40,3,0.6,2,0,0,0,0,1,1
41,16,81,2,0.4,1,146,0,0,0,1,1
44,20,52,1,0.8,3,196,0,0,0,0,1
38,14,25,4,1,1,0,0,0,0,0,0
39,15,139,1,3.4,1,353,0,0,0,1,0
48,22,54,1,1.2,2,0,0,0,0,0,0
47,22,81,1,2.9,1,0,0,0,0,0,1
64,39,73,3,2.2,1,0,0,1,0,0,1
27,0,30,4,1,3,0,0,0,0,1,1
66,41,59,3,2.4,1,0,0,0,0,0,0
43,17,21,3,1.5,1,0,0,0,0,0,0
34,9,65,3,0.7,2,104,0,0,0,1,0
28,2,41,3,1.1,2,161,0,0,0,1,0
52,28,52,4,0.1,3,121,0,0,0,0,0
45,20,84,4,1.1,2,180,0,0,0,1,0
24,-2,135,2,7.2,1,0,0,0,0,1,0
39,14,18,4,0.2,3,0,0,1,0,0,0
40,16,34,1,0.7,1,0,0,0,0,1,1
30,5,85,4,1.8,3,0,0,0,0,1,0
49,23,23,1,1.4,3,0,0,0,0,0,0
53,27,65,4,2.8,2,0,0,0,0,0,1
56,30,195,1,2.9,1,0,0,0,0,0,0
50,24,40,4,2.6,1,89,0,0,0,1,0
53,29,141,2,0.2,3,0,1,0,0,0,0
60,34,95,2,0.7,2,322,0,0,0,1,1
58,33,23,3,1.3,2,131,0,0,0,0,0
43,19,82,2,1.8,2,0,0,0,0,1,1
46,21,53,4,1.9,3,0,0,0,0,0,0
29,3,10,4,0.4,1,87,0,0,0,1,1
56,30,75,1,1.9,2,125,0,0,0,1,0
48,23,23,4,0.4,2,122,0,0,0,0,0
61,36,133,1,2.6,1,0,0,0,0,1,0
41,17,129,1,3.4,1,0,0,0,0,0,1
35,11,85,4,0.1,2,131,0,0,0,0,0
48,23,168,2,2.8,1,308,0,0,0,1,0
43,19,83,4,2,3,0,0,0,0,1,0
37,12,52,2,1.1,2,0,0,0,0,1,0
47,22,114,1,0.6,1,0,0,1,1,1,1
29,3,81,1,2.9,3,0,0,0,0,0,0
63,38,32,1,1.5,2,0,0,0,0,0,0
43,19,63,3,2.1,3,0,0,0,0,0,0
57,32,70,3,1.6,3,0,0,0,0,0,0
55,31,20,2,0.3,1,0,0,0,0,1,0
47,23,138,2,3.3,1,0,0,0,0,1,1
58,34,63,4,1.6,2,0,0,0,0,0,0
53,28,85,1,1.3,3,118,0,0,0,1,0
59,35,180,2,6.5,2,0,1,1,1,1,1
46,22,80,4,2,3,0,0,0,0,1,0
41,15,53,1,0.7,3,0,0,0,0,1,0
46,20,72,2,1.7,2,75,0,0,0,1,0
44,18,123,3,5.9,1,0,1,0,1,1,1
44,18,91,2,0.8,3,0,0,0,0,1,0
50,26,148,2,6.8,1,0,0,0,0,1,0
51,25,163,2,1.3,3,0,1,0,0,1,0
55,30,28,4,0.1,3,149,0,0,0,1,1
37,12,193,1,8.6,1,0,0,0,0,0,0
34,10,22,3,0.9,3,0,0,0,0,1,0
59,34,74,4,0.7,1,0,0,0,0,1,1
45,20,70,4,1.9,3,0,0,0,0,1,1
30,4,11,1,0.1,2,0,0,0,0,1,1
32,8,61,3,2.6,2,0,0,0,0,0,0
61,37,41,1,0.8,1,0,0,0,0,1,1
54,28,108,4,1.9,2,0,1,0,0,1,0
35,10,23,4,1.1,3,0,0,0,0,0,1
63,38,135,2,3.8,3,183,1,0,0,0,0
66,40,30,2,0.7,3,86,0,0,0,0,0
48,24,144,4,3.5,2,0,1,0,0,0,0
60,34,139,4,0.4,1,0,1,0,0,1,0
41,17,143,2,2.7,3,209,1,0,0,1,0
31,7,44,1,1.2,1,0,0,0,0,1,1
58,31,49,4,2.5,2,0,0,0,0,1,0
67,42,75,4,0.1,2,182,0,0,0,1,0
35,9,43,2,0.3,1,0,0,0,0,1,0
40,14,59,3,0.5,3,0,0,0,0,1,0
42,17,154,3,4.9,1,0,1,0,1,1,1
44,18,75,1,0.7,3,0,0,0,0,0,1
47,23,75,1,2.6,2,0,0,0,0,0,1
59,35,88,2,1.6,1,278,0,0,0,0,0
29,3,91,1,3.4,3,0,1,0,0,0,0
36,6,11,1,0.67,3,0,0,1,1,1,1
47,22,22,1,0.4,3,0,0,0,0,1,0
55,29,49,2,0.8,3,220,0,0,0,0,1
41,17,140,1,3.5,1,342,0,0,0,0,0
51,25,99,2,2.4,2,0,0,0,0,0,0
26,2,82,2,2.5,1,199,0,0,0,0,0
33,9,10,4,1,1,81,0,0,0,0,1
30,5,109,4,2.2,2,103,0,0,0,0,1
30,4,45,4,1.3,3,0,0,0,0,0,0
45,19,93,2,1.7,2,0,0,0,0,0,0
40,16,89,3,3.9,2,216,1,1,1,1,0
42,15,39,3,1,2,132,0,0,0,0,0
50,26,21,1,0.2,1,89,0,0,0,1,0
62,37,31,3,0.2,1,0,0,0,0,1,0
63,37,31,1,0.5,3,0,0,0,0,1,0
43,19,52,4,2.2,2,0,0,0,0,0,0
49,25,13,1,0.9,3,0,0,0,0,1,0
51,25,21,2,0.4,3,76,0,1,0,1,0
61,36,50,4,1.7,1,189,0,0,0,1,0
43,19,81,4,0.2,3,0,0,0,0,0,1
43,19,74,4,1.9,1,0,0,0,0,0,1
61,36,89,3,0.5,1,0,0,0,0,1,0
35,9,82,3,0.9,2,0,0,0,0,1,0
59,33,88,4,1.9,2,0,0,0,0,0,0
40,16,61,3,2.1,3,0,0,0,0,0,0
61,36,139,2,3.9,1,0,0,0,0,0,0
48,23,29,1,1.3,2,0,0,0,0,0,0
37,11,51,3,2.1,1,0,0,0,0,1,1
56,32,58,1,1.8,3,241,0,0,0,1,0
35,9,21,2,1.4,3,125,0,0,0,1,0
35,8,43,2,1.67,2,0,0,0,0,0,0
40,16,104,2,1.8,2,0,0,0,0,0,0
50,23,9,1,0.5,2,98,0,0,0,1,0
49,25,39,3,1.9,2,0,0,0,0,0,0
46,22,89,1,2.7,1,0,0,1,1,1,1
64,40,21,2,0.3,3,0,0,0,0,0,0
60,35,173,3,3.1,3,0,1,0,0,1,0
45,21,29,1,0.3,3,105,0,0,0,1,1
52,27,43,4,0.2,2,0,0,0,0,0,1
58,34,30,3,0.4,2,0,0,0,0,0,0
54,30,39,4,0.1,3,0,0,1,0,1,0
48,22,83,2,0.4,3,248,0,0,0,1,0
51,25,58,3,0.7,2,223,0,0,0,0,0
53,26,8,1,0.5,2,0,0,0,0,0,1
57,27,39,3,1,3,0,0,1,0,0,1
43,18,204,2,8.8,1,0,0,0,0,1,0
37,13,45,1,1.8,1,0,0,0,0,0,0
32,7,111,1,3.8,1,0,0,1,0,0,0
34,10,83,2,2,2,148,0,0,0,0,0
54,24,83,1,3,3,0,0,0,0,0,0
62,36,115,2,2.8,1,202,0,0,0,1,1
56,32,60,1,1.8,3,227,0,0,0,1,0
39,15,53,1,1.8,1,0,0,0,0,0,0
32,7,134,2,3.3,1,0,0,0,0,1,0
50,24,91,1,0.8,3,0,0,0,0,1,0
27,1,91,2,0.2,1,0,0,0,0,1,0
37,12,128,2,3.9,1,0,0,0,0,1,1
60,34,78,3,4.4,1,0,0,1,0,0,0
43,19,161,2,7.6,1,464,0,0,0,1,0
62,36,60,3,2.2,3,0,0,0,0,1,0
39,14,161,1,4.1,1,509,0,1,0,0,0
34,9,40,4,2,2,0,0,0,0,1,1
46,21,68,1,0.2,2,0,0,0,0,1,0
46,22,74,3,0.7,1,0,0,0,0,1,0
51,26,55,3,2,2,93,0,0,0,1,0
44,20,145,1,3.5,1,0,0,0,0,0,1
60,35,24,1,1.5,2,0,0,0,0,0,0
65,39,10,1,0.8,2,0,0,0,0,1,0
58,33,138,2,3.9,1,0,0,1,0,1,0
37,12,63,4,2.1,3,0,0,0,0,1,0
52,28,54,4,0.1,3,0,0,0,0,0,1
42,16,62,3,0.9,3,0,0,0,0,1,0
54,29,81,1,0.1,3,0,0,0,0,0,0
54,28,61,3,3,2,0,0,0,0,1,1
51,27,68,1,1.6,3,0,0,0,0,1,0
59,35,78,2,2.8,1,0,0,0,0,1,0
41,17,165,2,7.6,1,157,0,0,0,0,0
43,17,48,3,2.2,2,0,0,0,0,0,1
52,26,155,3,7.2,2,0,1,0,0,1,0
52,26,158,2,3.7,3,251,1,0,0,0,1
57,31,52,1,1.4,1,0,0,0,0,1,0
53,28,18,4,0.8,1,0,0,0,0,0,0
58,33,42,4,1.7,1,0,0,0,0,0,0
59,33,18,2,0.2,3,0,0,0,0,0,0
57,31,40,2,0.3,1,0,0,1,1,1,1
27,2,44,4,0.6,2,0,0,1,1,1,0
42,16,11,1,0.2,1,87,0,0,0,0,1
52,26,194,2,5.7,2,0,1,0,0,1,0
49,23,108,2,2.4,2,0,0,0,0,1,0
47,23,12,4,0.5,2,0,0,0,0,0,0
45,19,19,3,1.5,1,94,0,0,0,1,1
25,1,150,1,6.33,1,0,0,0,0,0,0
47,22,89,4,1.9,3,0,0,0,0,1,0
44,19,83,2,3.8,3,0,0,1,0,0,1
30,3,79,4,2,2,0,0,0,0,1,0
63,38,102,4,3.4,2,0,0,0,0,0,0
50,24,155,1,7.3,1,0,0,0,0,1,1
40,16,138,1,3.5,1,0,0,0,0,1,0
56,31,51,3,1.7,1,0,0,0,0,1,1
39,15,80,2,1.8,2,86,0,0,0,1,1
42,18,135,2,3.3,1,0,0,1,1,1,1
28,1,34,4,1.5,2,162,0,0,0,0,1
26,0,195,3,6.33,3,0,1,1,1,1,0
58,32,62,3,2.2,3,217,0,0,1,1,1
38,13,173,2,3.3,1,243,0,0,0,0,0
23,-3,149,2,7.2,1,0,0,0,0,1,0
53,29,20,1,0.2,1,131,0,0,0,1,1
54,28,42,4,2.5,1,0,0,0,0,1,1
42,17,28,1,0.6,3,0,0,0,0,0,1
54,28,95,1,1.9,2,0,0,0,0,1,0
66,42,95,2,0,3,0,0,0,0,1,0
46,21,34,1,0.1,1,124,0,0,0,1,0
63,37,191,2,4.3,3,205,1,0,0,0,0
63,38,41,2,1.5,1,173,0,0,0,1,1
58,34,150,1,7.4,1,481,0,0,0,1,0
65,41,91,2,0,3,146,0,0,0,0,0
35,9,84,4,2.2,2,0,0,0,0,1,0
33,9,73,4,3.4,1,140,0,0,0,1,0
43,19,122,1,0.3,1,0,0,0,0,1,0
30,5,73,1,2.6,2,133,0,0,0,1,0
61,37,20,2,0.3,3,0,0,0,0,1,0
49,24,130,4,1.1,1,281,1,0,1,1,0
52,27,85,3,3.4,3,0,1,0,0,0,0
45,21,134,2,3.3,1,0,0,0,0,1,1
64,39,98,3,1.8,2,80,0,0,0,1,0
26,1,54,2,1.6,3,0,0,1,0,0,0
35,11,41,3,2,1,0,0,0,0,1,0
45,19,128,4,6,3,0,1,0,0,1,0
44,20,132,3,2.6,1,308,1,0,0,0,0
34,8,188,1,2.9,3,0,1,0,0,1,0
65,41,170,4,6.1,2,0,1,0,1,1,1
32,8,14,3,0.9,3,111,0,0,0,0,0
41,15,93,1,2.8,3,0,0,0,0,1,0
52,28,79,1,2.7,2,0,0,0,0,1,1
35,9,79,4,2.2,2,0,0,0,0,0,0
51,26,62,4,1.8,3,119,0,0,0,1,0
30,6,95,2,0.2,1,0,0,1,0,1,0
58,33,60,4,1.3,3,0,0,0,0,1,0
49,23,75,1,1.5,2,0,0,0,0,0,1
63,38,85,4,0.1,2,0,0,0,0,0,1
40,15,143,1,4.1,1,0,0,0,0,1,0
27,0,34,1,2,2,112,0,0,0,0,1
38,14,44,2,1.7,1,0,0,0,0,0,0
52,28,31,4,0.9,2,151,0,1,0,1,0
49,24,13,4,0.8,1,111,0,0,0,1,0
59,35,52,4,1.5,1,0,0,0,0,1,1
32,8,42,1,0.2,3,102,0,0,0,1,0
30,4,102,4,2.1,3,139,0,0,0,0,1
