기준_날짜,기준_시간,시작_대여소,종료_대여소,전체건수,전체_이용_분,전체_이용_거리
20220731,1605,ST-189,ST-175,1,7,1382
20220731,1605,ST-1657,ST-3004,1,13,612
20220731,1605,ST-1495,ST-1496,1,3,559
20220731,1605,ST-1692,ST-1692,1,68,1752
20220731,1605,ST-123,ST-1611,1,5,441
20220731,1605,ST-1861,ST-1861,1,49,4028
20220731,1605,ST-1411,ST-1411,1,8,31
20220731,1605,ST-1467,ST-1390,1,52,6280
20220731,1605,ST-892,ST-2575,1,9,1230
20220731,1605,ST-2876,ST-550,1,12,1560
20220731,1605,ST-1052,ST-1844,1,3,780
20220731,1605,ST-620,ST-3037,1,26,6312
20220731,1605,ST-1664,ST-2308,1,12,2389
20220731,1605,ST-1649,ST-1649,1,8,542
20220731,1605,ST-1534,ST-1534,1,15,1097
20220731,1605,ST-1649,ST-418,1,7,1530
20220731,1605,ST-932,ST-1344,1,38,6032
20220731,1605,ST-158,ST-1818,1,2,445
20220731,1605,ST-1688,ST-1688,1,51,1632
20220731,1605,ST-1276,ST-624,1,30,2934
20220731,1605,ST-102,ST-1664,1,13,1028
20220731,1605,ST-688,ST-300,1,23,1460
20220731,1605,ST-296,ST-51,1,4,439
20220731,1605,ST-227,ST-82,1,9,2139
20220731,1605,ST-892,ST-1865,1,16,3230
20220731,1605,ST-417,ST-289,1,20,1766
20220731,1605,ST-2395,ST-1995,1,52,2868
20220731,1605,ST-310,ST-1017,1,5,926
20220731,1605,ST-535,ST-997,1,12,2192
20220731,1605,ST-1701,ST-288,1,5,626
20220731,1605,ST-2844,ST-2039,1,4,540
20220731,1605,ST-1268,ST-2379,1,8,899
20220731,1605,ST-838,ST-2796,1,9,1228
20220731,1605,ST-1899,ST-746,1,4,527
20220731,1605,ST-1542,ST-668,1,6,700
20220731,1605,ST-180,ST-180,1,25,2119
20220731,1605,ST-2589,ST-905,1,6,971
20220731,1605,ST-1386,ST-1386,1,37,2220
20220731,1605,ST-1050,ST-3085,1,143,970
20220731,1605,ST-2582,ST-1082,1,4,661
20220731,1605,ST-2470,ST-1331,1,13,2345
20220731,1605,ST-1539,ST-278,1,5,791
20220731,1605,ST-1674,ST-2775,1,11,1925
20220731,1605,ST-1609,ST-1609,1,41,1669
20220731,1605,ST-966,ST-815,1,7,751
20220731,1605,ST-2213,ST-227,1,11,1671
20220731,1605,ST-47,ST-3072,1,5,417
20220731,1605,ST-2839,ST-2839,1,88,7600
20220731,1605,ST-2937,ST-1860,1,12,2570
20220731,1605,ST-446,ST-446,1,0,0
20220731,1605,ST-1542,ST-1546,1,5,637
20220731,1605,ST-991,ST-2152,1,27,4730
20220731,1605,ST-1509,ST-2020,1,9,831
20220731,1605,ST-1705,ST-547,1,6,740
20220731,1605,ST-2264,ST-480,1,6,1145
20220731,1605,ST-776,ST-73,1,96,11800
20220731,1605,ST-2641,ST-625,1,117,960
20220731,1605,ST-633,ST-633,1,31,3362
20220731,1605,ST-1321,ST-53,1,6,1270
20220731,1605,ST-2569,ST-2034,1,8,1090
20220731,1605,ST-446,ST-446,1,0,0
20220731,1605,ST-1148,ST-620,1,25,2890
20220731,1605,ST-2257,ST-33,1,4,1030
20220731,1605,ST-1404,ST-1905,1,8,1659
20220731,1605,ST-1962,ST-1962,1,90,18611
20220731,1605,ST-2058,ST-2058,1,13,1140
20220731,1605,ST-2979,ST-18,1,3,657
20220731,1605,ST-1509,ST-2059,1,11,1561
20220731,1605,ST-2023,ST-1249,1,12,1747
20220731,1605,ST-2777,ST-1331,1,4,390
20220731,1605,ST-2656,ST-764,1,4,615
20220731,1605,ST-1859,ST-550,1,6,1168
20220731,1605,ST-1717,ST-1089,1,5,573
20220731,1605,ST-1965,ST-1238,1,14,1630
20220731,1605,ST-1874,ST-1078,1,1,370
20220731,1605,ST-214,ST-2905,1,39,6872
20220731,1605,ST-306,ST-2815,1,8,1094
20220731,1605,ST-1645,ST-2993,1,5,760
20220731,1605,ST-1015,ST-997,1,9,1577
20220731,1605,ST-1718,ST-1352,1,10,1250
20220731,1605,ST-413,ST-2820,1,46,2081
20220731,1605,ST-1955,ST-1949,1,4,1190
20220731,1605,ST-2596,ST-541,1,17,2571
20220731,1605,ST-2017,ST-1018,1,12,1430
20220731,1605,ST-637,ST-1938,1,7,2000
20220731,1605,ST-1146,ST-1963,1,81,7240
20220731,1605,ST-1087,ST-2571,1,57,2197
20220731,1605,ST-110,ST-991,1,5,590
20220731,1605,ST-1137,ST-1137,1,4,143
20220731,1605,ST-2765,ST-2013,1,6,870
20220731,1605,ST-2160,ST-2160,1,24,2485
20220731,1605,ST-2890,ST-1710,1,16,2318
20220731,1605,ST-829,ST-522,1,13,1930
20220731,1605,ST-3040,ST-670,1,8,1445
20220731,1605,ST-3105,ST-1546,1,6,1350
20220731,1605,ST-479,ST-464,1,68,1522
20220731,1605,ST-1866,ST-546,1,15,2258
20220731,1605,ST-72,ST-307,1,6,510
20220731,1605,ST-1278,ST-1278,1,17,2029
20220731,1605,ST-2168,ST-1190,1,7,1213
20220731,1605,ST-1855,ST-905,1,6,820
20220731,1605,ST-1756,ST-160,1,33,3384
20220731,1605,ST-1995,ST-1505,1,2,364
20220731,1610,ST-1079,ST-2797,1,9,1266
20220731,1610,ST-1642,ST-1119,1,11,1757
20220731,1610,ST-668,ST-306,1,23,5380
20220731,1610,ST-310,ST-1002,1,8,1440
20220731,1610,ST-296,ST-51,1,4,439
20220731,1610,ST-2600,ST-544,1,12,2753
20220731,1610,ST-2309,ST-2407,1,3,669
20220731,1610,ST-2168,ST-1190,1,7,1213
20220731,1610,ST-1052,ST-1844,1,3,780
20220731,1610,ST-1079,ST-1720,1,7,1502
20220731,1610,ST-289,ST-416,1,3,375
20220731,1610,ST-2573,ST-2573,1,23,2340
20220731,1610,ST-1897,ST-1897,1,66,6030
20220731,1610,ST-780,ST-780,1,0,0
20220731,1610,ST-1531,ST-666,1,24,950
20220731,1610,ST-1899,ST-746,1,4,527
20220731,1610,ST-1425,ST-2085,1,10,1950
20220731,1610,ST-63,ST-73,1,248,1590
20220731,1610,ST-1486,ST-465,1,6,1459
20220731,1610,ST-780,ST-780,1,0,0
20220731,1610,ST-522,ST-2993,3,30,3640
20220731,1610,ST-14,ST-1190,1,5,514
20220731,1610,ST-766,ST-1894,1,18,2380
20220731,1610,ST-1411,ST-2585,1,128,1267
20220731,1610,ST-273,ST-1629,1,9,1840
20220731,1610,ST-1509,ST-2020,1,8,890
20220731,1610,ST-2207,ST-2207,2,34,1590
20220731,1610,ST-2879,ST-1731,1,9,870
20220731,1610,ST-272,ST-1202,1,17,1650
20220731,1610,ST-3070,ST-541,1,47,3470
20220731,1610,ST-2481,ST-51,1,73,16094
20220731,1610,ST-2892,ST-1274,1,5,876
20220731,1610,ST-428,ST-315,1,9,1496
20220731,1610,ST-289,ST-416,1,3,375
20220731,1610,ST-3105,ST-1546,1,6,1350
20220731,1610,ST-1874,ST-1078,1,1,370
20220731,1610,ST-1720,ST-1720,1,2,0
20220731,1610,ST-728,ST-690,1,8,920
20220731,1610,ST-2765,ST-2013,1,6,870
20220731,1610,ST-935,ST-949,1,3,690
20220731,1610,ST-2531,ST-7,1,7,1007
20220731,1610,ST-4,ST-9,1,17,1130
20220731,1610,ST-853,ST-2702,1,34,4354
20220731,1610,ST-2706,ST-606,1,8,1550
20220731,1610,ST-1999,ST-1495,1,10,1440
20220731,1610,ST-189,ST-175,1,7,1382
20220731,1610,ST-2257,ST-33,1,4,1030
20220731,1610,ST-1514,ST-1253,1,69,4850
20220731,1610,ST-1194,ST-114,1,106,1414
20220731,1610,ST-1078,ST-740,1,4,769
20220731,1610,ST-99,ST-1195,1,99,9180
20220731,1610,ST-2608,ST-894,1,23,1223
20220731,1610,ST-3031,ST-2831,1,13,1493
20220731,1610,ST-1195,ST-274,1,98,4620
20220731,1610,ST-47,ST-3072,1,5,417
20220731,1610,ST-1780,ST-189,1,58,2171
20220731,1610,ST-1505,ST-3104,1,30,3580
20220731,1610,ST-3046,ST-2222,1,9,1010
20220731,1610,ST-2586,ST-1796,1,7,1720
20220731,1610,ST-2427,ST-156,2,9,998
20220731,1610,ST-2796,ST-1728,1,14,2220
20220731,1610,ST-2546,ST-2865,1,3,527
20220731,1610,ST-106,ST-106,1,157,7910
20220731,1610,ST-2318,ST-2318,1,4,100
20220731,1610,ST-1720,ST-1859,1,32,4038
20220731,1610,ST-2992,ST-834,1,12,1880
20220731,1610,ST-1367,ST-1367,1,25,3144
20220731,1610,ST-1720,ST-1683,1,23,3026
20220731,1610,ST-2833,ST-891,1,8,850
20220731,1610,ST-2876,ST-891,1,6,1020
20220731,1610,ST-2888,ST-1352,1,10,1130
20220731,1610,ST-2760,ST-2464,1,22,3080
20220731,1610,ST-643,ST-2134,1,121,6413
20220731,1610,ST-35,ST-89,2,17,3093
20220731,1610,ST-277,ST-278,1,4,878
20220731,1610,ST-664,ST-919,1,23,4460
20220731,1610,ST-2355,ST-2948,1,7,1026
20220731,1610,ST-1404,ST-1905,1,8,1659
20220731,1610,ST-1411,ST-1411,1,8,31
20220731,1610,ST-1855,ST-905,1,6,820
20220731,1610,ST-2582,ST-1082,1,4,661
20220731,1610,ST-72,ST-307,1,6,510
20220731,1610,ST-2318,ST-2318,1,4,100
20220731,1610,ST-123,ST-1611,1,5,441
20220731,1610,ST-338,ST-170,1,54,4504
20220731,1610,ST-254,ST-377,2,13,1060
20220731,1610,ST-1955,ST-1949,1,4,1190
20220731,1610,ST-2902,ST-1353,1,7,1590
20220731,1610,ST-289,ST-1649,1,12,1520
20220731,1610,ST-2264,ST-479,2,8,1305
20220731,1610,ST-1720,ST-1720,1,2,0
20220731,1610,ST-315,ST-1996,1,6,983
20220731,1610,ST-1181,ST-1897,1,119,7320
20220731,1610,ST-2207,ST-2207,1,0,0
20220731,1610,ST-2039,ST-1018,1,14,773
20220731,1610,ST-1539,ST-278,1,5,791
20220731,1610,ST-501,ST-1842,1,12,1473
20220731,1610,ST-1701,ST-288,1,5,626
20220731,1610,ST-696,ST-949,1,7,1266
20220731,1610,ST-668,ST-2892,1,10,18
20220731,1610,ST-662,ST-293,1,20,5930
20220731,1610,ST-2979,ST-18,1,3,657
20220731,1610,ST-1990,ST-1323,1,6,1453
20220731,1610,ST-2589,ST-905,1,6,971
20220731,1610,ST-2085,ST-867,1,10,1160
20220731,1610,ST-935,ST-949,1,3,690
20220731,1610,ST-1542,ST-1546,1,5,637
20220731,1610,ST-1320,ST-2564,1,9,1350
20220731,1610,ST-914,ST-2718,1,8,2510
20220731,1610,ST-566,ST-566,1,8,897
20220731,1610,ST-497,ST-3070,1,5,750
20220731,1610,ST-2011,ST-2011,1,96,2865
20220731,1610,ST-2039,ST-2039,1,0,0
20220731,1610,ST-1202,ST-2229,1,32,3800
20220731,1610,ST-97,ST-1194,1,5,788
20220731,1610,ST-997,ST-997,1,0,0
20220731,1610,ST-2546,ST-2865,1,3,527
20220731,1615,ST-1990,ST-1990,1,33,2451
20220731,1615,ST-3095,ST-35,1,6,900
20220731,1615,ST-2204,ST-2204,1,1,0
20220731,1615,ST-97,ST-1194,1,5,788
20220731,1615,ST-254,ST-377,1,4,445
20220731,1615,ST-2213,ST-227,1,11,1671
20220731,1615,ST-1052,ST-1844,1,4,573
20220731,1615,ST-1148,ST-630,1,12,1800
20220731,1615,ST-493,ST-2742,1,85,5172
20220731,1615,ST-2151,ST-349,1,16,1800
20220731,1615,ST-2892,ST-1274,1,5,876
20220731,1615,ST-2814,ST-2188,2,147,18310
20220731,1615,ST-1486,ST-465,1,6,1459
20220731,1615,ST-2039,ST-2039,1,14,1270
20220731,1615,ST-453,ST-451,1,9,1421
20220731,1615,ST-1275,ST-1275,1,40,2600
20220731,1615,ST-2799,ST-2799,1,43,6900
20220731,1615,ST-2905,ST-2905,1,0,0
20220731,1615,ST-227,ST-82,1,9,2139
20220731,1615,ST-1421,ST-1421,1,24,2110
20220731,1615,ST-2815,ST-288,1,9,990
20220731,1615,ST-2779,ST-2779,1,17,233
20220731,1615,ST-1839,ST-1720,1,4,670
20220731,1615,ST-2318,ST-1191,1,42,2160
20220731,1615,ST-997,ST-1731,1,8,1404
20220731,1615,ST-739,ST-904,2,50,7900
20220731,1615,ST-454,ST-459,1,9,1430
20220731,1615,ST-2013,ST-2815,1,46,5266
20220731,1615,ST-2025,ST-516,1,6,1160
20220731,1615,ST-2184,ST-335,1,4,814
20220731,1615,ST-535,ST-997,1,12,2192
20220731,1615,ST-2876,ST-550,1,12,1560
20220731,1615,ST-883,ST-668,1,3,670
20220731,1615,ST-53,ST-53,1,25,1290
20220731,1615,ST-1621,ST-1061,1,6,865
20220731,1615,ST-315,ST-1996,1,6,983
20220731,1615,ST-2465,ST-1521,1,32,3930
20220731,1615,ST-2761,ST-2007,1,12,1822
20220731,1615,ST-2555,ST-824,1,9,1439
20220731,1615,ST-895,ST-2988,1,4,730
20220731,1615,ST-496,ST-541,1,42,2610
20220731,1615,ST-966,ST-815,1,7,751
20220731,1615,ST-2565,ST-1807,1,2,0
20220731,1615,ST-2876,ST-891,1,6,1020
20220731,1615,ST-905,ST-1793,1,22,2590
20220731,1615,ST-342,ST-1483,2,294,22450
20220731,1615,ST-310,ST-1017,1,5,926
20220731,1615,ST-2742,ST-493,1,16,1945
20220731,1615,ST-838,ST-2796,1,9,1228
20220731,1615,ST-41,ST-2208,1,28,3450
20220731,1615,ST-277,ST-278,1,4,878
20220731,1615,ST-315,ST-310,1,15,2322
20220731,1615,ST-1681,ST-2876,1,3,593
20220731,1615,ST-1032,ST-1032,1,34,1765
20220731,1615,ST-2646,ST-1649,2,28,3186
20220731,1615,ST-997,ST-997,1,0,0
20220731,1615,ST-892,ST-2575,1,9,1230
20220731,1615,ST-1664,ST-2308,1,12,2389
20220731,1615,ST-2331,ST-2331,1,7,1411
20220731,1615,ST-1078,ST-740,1,4,769
20220731,1615,ST-1649,ST-418,1,7,1530
20220731,1615,ST-1754,ST-1397,1,15,2920
20220731,1615,ST-2089,ST-615,1,39,2650
20220731,1615,ST-1352,ST-2047,1,6,1240
20220731,1615,ST-3040,ST-670,1,8,1445
20220731,1615,ST-545,ST-899,1,7,1166
20220731,1615,ST-2798,ST-1855,1,9,1790
20220731,1615,ST-2740,ST-1588,1,10,1747
20220731,1615,ST-853,ST-245,1,62,13880
20220731,1615,ST-700,ST-877,1,34,5239
20220731,1615,ST-1697,ST-304,1,11,1273
20220731,1615,ST-453,ST-452,1,9,1840
20220731,1615,ST-913,ST-2898,1,21,4350
20220731,1615,ST-2980,ST-202,1,5,886
20220731,1615,ST-891,ST-544,1,15,2909
20220731,1615,ST-760,ST-924,1,33,1490
20220731,1615,ST-2528,ST-2168,1,16,2874
20220731,1615,ST-1335,ST-566,1,6,1180
20220731,1615,ST-973,ST-1429,1,2,0
20220731,1615,ST-1331,ST-95,1,16,3220
20220731,1615,ST-2395,ST-2760,1,11,1320
20220731,1615,ST-2020,ST-2000,1,10,1733
20220731,1615,ST-493,ST-493,1,77,3031
20220731,1615,ST-1649,ST-1649,1,8,542
20220731,1615,ST-4,ST-220,1,25,4376
20220731,1615,ST-1047,ST-2740,1,6,825
20220731,1615,ST-2007,ST-312,1,10,1340
20220731,1615,ST-2905,ST-2905,2,63,3325
20220731,1615,ST-1495,ST-1015,1,3,522
20220731,1615,ST-335,ST-335,1,82,1423
20220731,1615,ST-600,ST-2074,1,6,957
20220731,1615,ST-2204,ST-32,1,11,1304
20220731,1615,ST-1408,ST-930,1,8,1580
20220731,1615,ST-1509,ST-2020,2,17,1721
20220731,1615,ST-1321,ST-53,1,6,1270
20220731,1615,ST-2016,ST-1017,1,13,1658
20220731,1615,ST-281,ST-2564,1,19,2274
20220731,1615,ST-1718,ST-1352,1,10,1250
20220731,1615,ST-306,ST-306,1,26,1542
20220731,1615,ST-2309,ST-2407,1,3,669
20220731,1615,ST-107,ST-361,1,22,3562
20220731,1615,ST-461,ST-2250,1,12,1260
20220731,1615,ST-519,ST-2550,1,5,395
20220731,1615,ST-422,ST-426,2,152,11572
20220731,1615,ST-997,ST-997,1,9,973
20220731,1615,ST-3072,ST-2815,1,19,2276
20220731,1615,ST-2267,ST-2340,1,43,3890
20220731,1615,ST-1681,ST-1857,1,11,1333
20220731,1615,ST-1649,ST-280,1,6,1340
20220731,1615,ST-2375,ST-701,1,33,4403
20220731,1615,ST-2309,ST-378,2,13,951
20220731,1615,ST-1186,ST-1081,1,18,3292
20220731,1615,ST-1388,ST-2134,1,25,2627
20220731,1615,ST-779,ST-779,1,92,1343
20220731,1615,ST-1542,ST-668,1,6,700
20220731,1615,ST-2646,ST-288,2,45,3930
20220731,1615,ST-169,ST-947,1,26,4000
20220731,1615,ST-2580,ST-1046,1,12,1990
20220731,1615,ST-2175,ST-1341,1,2,400
20220731,1615,ST-2204,ST-2204,1,1,0
20220731,1615,ST-258,ST-258,1,63,3334
20220731,1615,ST-2039,ST-2039,1,0,0
20220731,1615,ST-882,ST-1357,1,14,1906
20220731,1615,ST-1286,ST-736,1,9,1273
20220731,1615,ST-1411,ST-2585,1,128,1540
20220731,1615,ST-495,ST-1081,1,28,60
20220731,1615,ST-2565,ST-1807,1,2,0
20220731,1615,ST-2264,ST-1331,1,6,1230
20220731,1615,ST-1496,ST-994,1,12,1419
20220731,1615,ST-400,ST-409,1,9,1163
20220731,1615,ST-936,ST-936,1,43,2795
20220731,1615,ST-428,ST-1997,1,112,3350
20220731,1615,ST-5,ST-341,1,10,1880
20220731,1615,ST-2085,ST-1279,1,17,2380
20220731,1615,ST-2264,ST-479,2,8,1305
20220731,1615,ST-2175,ST-1341,1,2,400
20220731,1615,ST-1762,ST-1762,1,109,4431
20220731,1615,ST-2477,ST-1714,1,9,1770
20220731,1620,ST-2470,ST-1331,1,13,2345
20220731,1620,ST-2309,ST-378,2,13,951
20220731,1620,ST-1868,ST-2986,1,18,1710
20220731,1620,ST-1860,ST-2585,1,38,5290
20220731,1620,ST-895,ST-2988,1,4,730
20220731,1620,ST-493,ST-494,1,8,1373
20220731,1620,ST-2730,ST-1476,1,28,2888
20220731,1620,ST-3095,ST-35,1,6,900
20220731,1620,ST-829,ST-522,1,13,1930
20220731,1620,ST-10,ST-2167,1,2,469
20220731,1620,ST-883,ST-668,1,3,670
20220731,1620,ST-501,ST-1842,1,12,1473
20220731,1620,ST-233,ST-3051,1,3,670
20220731,1620,ST-840,ST-2991,1,10,744
20220731,1620,ST-1972,ST-413,1,5,803
20220731,1620,ST-2500,ST-262,1,4,580
20220731,1620,ST-566,ST-566,1,8,897
20220731,1620,ST-2073,ST-2705,1,2,0
20220731,1620,ST-1621,ST-1061,1,6,865
20220731,1620,ST-1052,ST-1844,1,4,573
20220731,1620,ST-2565,ST-176,1,25,3710
20220731,1620,ST-428,ST-315,1,9,1496
20220731,1620,ST-72,ST-51,1,5,1452
20220731,1620,ST-202,ST-1693,1,8,1619
20220731,1620,ST-1218,ST-1218,1,0,0
20220731,1620,ST-2833,ST-891,1,8,850
20220731,1620,ST-2711,ST-2726,1,22,2850
20220731,1620,ST-563,ST-1317,1,12,2420
20220731,1620,ST-223,ST-555,1,10,1111
20220731,1620,ST-541,ST-1684,1,4,825
20220731,1620,ST-277,ST-422,1,86,4640
20220731,1620,ST-997,ST-997,1,81,15140
20220731,1620,ST-2157,ST-2533,1,6,1071
20220731,1620,ST-2815,ST-1699,1,7,890
20220731,1620,ST-162,ST-338,1,6,790
20220731,1620,ST-600,ST-2074,1,6,969
20220731,1620,ST-2583,ST-2583,1,23,4690
20220731,1620,ST-488,ST-1048,1,12,813
20220731,1620,ST-1218,ST-1218,1,0,0
20220731,1620,ST-2206,ST-232,1,113,3710
20220731,1620,ST-2085,ST-867,1,10,1160
20220731,1620,ST-2008,ST-2772,1,5,766
20220731,1620,ST-1069,ST-525,1,9,1347
20220731,1620,ST-130,ST-130,1,29,3220
20220731,1620,ST-2352,ST-932,1,2,0
20220731,1620,ST-1542,ST-1542,1,67,2790
20220731,1620,ST-2636,ST-2299,1,3,410
20220731,1620,ST-2014,ST-2760,1,7,1420
20220731,1620,ST-1611,ST-1756,1,13,1718
20220731,1620,ST-2037,ST-1064,1,9,1590
20220731,1620,ST-2580,ST-1582,1,65,4130
20220731,1620,ST-866,ST-1118,1,5,937
20220731,1620,ST-2531,ST-7,1,7,1007
20220731,1620,ST-35,ST-89,2,17,3093
20220731,1620,ST-2905,ST-462,1,55,5188
20220731,1620,ST-622,ST-668,1,52,9920
20220731,1620,ST-760,ST-935,1,63,1491
20220731,1620,ST-1027,ST-2245,1,6,616
20220731,1620,ST-614,ST-2107,1,7,1840
20220731,1620,ST-1032,ST-2262,1,13,1550
20220731,1620,ST-1420,ST-3070,1,15,2270
20220731,1620,ST-1534,ST-1534,1,15,1097
20220731,1620,ST-1649,ST-280,1,6,1340
20220731,1620,ST-2718,ST-2085,1,52,4530
20220731,1620,ST-243,ST-2420,1,10,1538
20220731,1620,ST-3043,ST-2325,1,13,1767
20220731,1620,ST-1495,ST-1495,2,33,2342
20220731,1620,ST-892,ST-1865,1,16,3230
20220731,1620,ST-713,ST-1268,1,17,3130
20220731,1620,ST-522,ST-2993,3,30,3640
20220731,1620,ST-1353,ST-1353,1,34,2748
20220731,1620,ST-236,ST-236,1,41,810
20220731,1620,ST-3099,ST-1201,1,29,6060
20220731,1620,ST-1632,ST-189,1,24,3620
20220731,1620,ST-2016,ST-993,1,121,5260
20220731,1620,ST-2636,ST-2292,1,53,3862
20220731,1620,ST-1839,ST-1720,1,4,670
20220731,1620,ST-103,ST-1335,1,21,5100
20220731,1620,ST-1495,ST-1495,1,0,0
20220731,1620,ST-1556,ST-1908,1,34,5084
20220731,1620,ST-1999,ST-1495,1,10,1440
20220731,1620,ST-2037,ST-2037,1,0,0
20220731,1620,ST-254,ST-377,1,9,615
20220731,1620,ST-2600,ST-544,1,12,2753
20220731,1620,ST-2058,ST-2058,1,13,1140
20220731,1620,ST-1041,ST-495,1,17,1577
20220731,1620,ST-600,ST-2705,1,9,2049
20220731,1620,ST-10,ST-2167,1,2,469
20220731,1620,ST-1251,ST-1251,1,23,1121
20220731,1620,ST-1079,ST-2797,1,9,1266
20220731,1620,ST-1335,ST-566,1,6,1180
20220731,1620,ST-2396,ST-2396,1,137,2600
20220731,1620,ST-1495,ST-1015,1,3,522
20220731,1620,ST-1047,ST-2740,1,6,825
20220731,1620,ST-2888,ST-1352,1,10,1130
20220731,1620,ST-1040,ST-2854,1,4,550
20220731,1620,ST-3046,ST-2222,1,9,1010
20220731,1620,ST-1866,ST-546,1,15,2258
20220731,1620,ST-1964,ST-1000,1,22,2820
20220731,1620,ST-776,ST-1339,2,78,9959
20220731,1620,ST-2184,ST-335,1,4,814
20220731,1620,ST-1218,ST-664,1,5,983
20220731,1620,ST-231,ST-2213,1,4,580
20220731,1620,ST-2609,ST-2938,1,80,8898
20220731,1620,ST-2264,ST-1331,1,6,1230
20220731,1620,ST-105,ST-105,1,81,7330
20220731,1620,ST-1639,ST-2699,1,70,4570
20220731,1620,ST-102,ST-1664,1,13,1028
20220731,1620,ST-53,ST-424,1,5,990
20220731,1620,ST-507,ST-831,1,9,2300
20220731,1620,ST-1275,ST-2464,1,9,1159
20220731,1620,ST-779,ST-779,1,118,691
20220731,1620,ST-2977,ST-80,1,10,545
20220731,1620,ST-494,ST-494,1,45,2865
20220731,1620,ST-35,ST-2775,1,15,2450
20220731,1620,ST-2980,ST-202,1,5,886
20220731,1620,ST-2879,ST-1731,1,9,870
20220731,1620,ST-1040,ST-2854,1,4,550
20220731,1620,ST-2992,ST-834,1,12,1880
20220731,1620,ST-1681,ST-2876,1,3,593
20220731,1620,ST-2586,ST-1796,1,7,1720
20220731,1620,ST-2937,ST-1860,1,12,2570
20220731,1620,ST-497,ST-3070,1,5,750
20220731,1620,ST-1965,ST-1238,1,14,1630
20220731,1620,ST-2017,ST-993,1,10,1625
20220731,1620,ST-1872,ST-1872,1,16,778
20220731,1620,ST-2844,ST-2844,1,26,1110
20220731,1620,ST-1099,ST-1099,1,10,406
20220731,1620,ST-2040,ST-2040,1,19,917
20220731,1620,ST-2407,ST-1722,1,3,529
20220731,1620,ST-3090,ST-978,2,22,3175
20220731,1620,ST-273,ST-1629,1,9,1840
20220731,1620,ST-2892,ST-2464,1,4,556
20220731,1620,ST-2309,ST-377,2,12,1543
20220731,1620,ST-1519,ST-2020,1,4,596
20220731,1620,ST-3093,ST-2115,1,8,1253
20220731,1620,ST-913,ST-2231,1,11,2407
20220731,1620,ST-2264,ST-1032,1,16,2790
20220731,1620,ST-2874,ST-2874,1,32,2070
20220731,1620,ST-222,ST-2157,1,24,2238
20220731,1620,ST-1479,ST-459,1,3,603
20220731,1620,ST-2331,ST-2331,1,7,1411
20220731,1620,ST-1993,ST-317,1,5,869
20220731,1620,ST-2073,ST-2705,1,2,0
20220731,1620,ST-1865,ST-1083,1,70,1380
20220731,1620,ST-35,ST-35,1,24,4210
20220731,1620,ST-2815,ST-668,1,39,5300
20220731,1620,ST-2042,ST-2041,1,1,0
20220731,1620,ST-2896,ST-2068,2,12,1617
20220731,1620,ST-892,ST-544,1,7,993
20220731,1620,ST-3023,ST-2636,1,7,1400
20220731,1620,ST-973,ST-1429,1,2,0
20220731,1620,ST-2025,ST-516,1,6,1160
20220731,1620,ST-2037,ST-2037,1,0,0
20220731,1620,ST-1897,ST-1894,1,11,1315
20220731,1620,ST-995,ST-1523,1,5,665
20220731,1620,ST-2232,ST-2074,1,3,395
20220731,1620,ST-687,ST-1991,1,10,2240
20220731,1620,ST-2252,ST-2263,1,29,1460
20220731,1620,ST-310,ST-1002,1,8,1440
20220731,1620,ST-2492,ST-2492,1,28,4506
20220731,1620,ST-910,ST-574,1,7,930
20220731,1620,ST-2539,ST-1069,1,4,858
20220731,1620,ST-519,ST-2550,1,5,395
20220731,1620,ST-3098,ST-1865,1,91,3320
20220731,1620,ST-1653,ST-1653,1,44,1290
20220731,1620,ST-3050,ST-1463,1,23,2700
20220731,1620,ST-1329,ST-1481,1,8,750
20220731,1620,ST-342,ST-8,2,25,2690
20220731,1625,ST-309,ST-534,1,9,500
20220731,1625,ST-2411,ST-1714,1,12,1399
20220731,1625,ST-1476,ST-1639,1,50,11383
20220731,1625,ST-2791,ST-2076,1,13,2110
20220731,1625,ST-564,CENTER,1,117,0
20220731,1625,ST-2726,ST-867,1,15,2504
20220731,1625,ST-1699,ST-1699,1,1,100
20220731,1625,ST-1510,ST-1510,1,1,142
20220731,1625,ST-1271,ST-2544,1,10,950
20220731,1625,ST-460,ST-2974,1,21,3543
20220731,1625,ST-233,ST-3051,1,3,670
20220731,1625,ST-453,ST-451,1,9,1421
20220731,1625,ST-1286,ST-736,1,9,1273
20220731,1625,ST-3031,ST-2831,1,13,1493
20220731,1625,ST-70,ST-62,1,4,814
20220731,1625,ST-622,ST-1403,1,3,870
20220731,1625,ST-609,ST-2701,1,7,1690
20220731,1625,ST-2636,ST-2299,1,3,410
20220731,1625,ST-202,ST-1693,1,8,1619
20220731,1625,ST-453,ST-452,1,9,1840
20220731,1625,ST-2787,ST-248,1,66,5396
20220731,1625,ST-2539,ST-1069,1,4,858
20220731,1625,ST-688,ST-300,1,23,1460
20220731,1625,ST-1638,ST-1473,1,24,5040
20220731,1625,ST-2749,ST-2457,1,10,1086
20220731,1625,ST-2020,ST-2000,1,10,1733
20220731,1625,ST-892,ST-544,1,7,993
20220731,1625,ST-454,ST-459,1,9,1430
20220731,1625,ST-2042,ST-2041,1,1,0
20220731,1625,ST-2892,ST-2464,1,4,556
20220731,1625,ST-1546,ST-1546,1,6,10
20220731,1625,ST-2268,ST-1298,2,7,1568
20220731,1625,ST-1078,ST-1078,1,25,0
